age,steps_per_day,active_minutes,sedentary_minutes,sleep_hours,sleep_quality,stress_level,workouts_per_week,diet_quality,hydration_liters,bmi,heart_rate_resting,heart_rate_avg,calories_burned,consistency_score,lifestyle_category,fitness_level
30,6349,59,1132,5.49,4.71,6.36,4,3.5,3.52,26.09,65.8,120.5,1500.0,8.72,Active,Unfit
64,8552,101,1134,6.46,4.03,7.09,2,9.04,2.4,27.31,61.0,84.6,1500.0,7.1,Active,Moderate
28,2992,37,1077,6.73,5.5,6.3,2,5.59,2.07,29.12,74.9,115.6,1500.0,9.6,Active,Unfit
44,8478,64,1136,6.8,8.98,5.69,1,3.37,1.53,19.49,66.6,117.6,1500.0,6.35,Sedentary,Moderate
48,6728,92,1033,6.92,5.16,7.11,3,4.63,1.68,23.29,62.5,116.5,1500.0,6.26,Active,Moderate
61,5414,37,978,6.68,7.14,5.66,5,8.45,2.98,30.36,70.5,112.6,1500.0,9.21,Athlete,Moderate
49,11046,122,1085,9.06,8.99,4.25,2,8.96,2.29,17.01,60.3,93.4,1500.0,4.62,Active,Moderate
47,8021,79,1030,3.93,2.34,9.32,1,5.04,2.09,24.52,62.7,97.7,1500.0,2.28,Sedentary,Unfit
35,5356,55,1052,7.28,7.77,4.59,1,6.36,0.5,28.65,68.3,125.1,1500.0,5.1,Sedentary,Moderate
33,6535,74,1102,6.56,3.74,8.39,1,8.2,3.0,31.12,73.0,101.9,1500.0,6.11,Sedentary,Unfit
52,5312,47,1058,3.82,5.54,6.83,2,9.52,3.75,31.24,70.5,109.2,1500.0,8.77,Active,Unfit
26,4716,67,1056,6.99,6.51,6.16,6,4.36,2.19,27.87,75.7,102.1,1500.0,8.7,Athlete,Moderate
56,4374,35,1137,8.2,8.62,7.94,2,7.22,4.46,29.26,67.0,91.4,1500.0,9.37,Active,Unfit
54,5251,81,1054,7.1,7.39,5.19,3,4.55,3.45,28.73,68.2,100.8,1500.0,7.55,Active,Moderate
27,6470,82,1077,6.82,7.65,5.26,4,9.26,1.28,22.54,68.0,99.3,1500.0,7.27,Active,Moderate
29,7538,82,1032,7.22,4.45,7.14,1,5.78,3.81,23.77,59.5,114.8,1500.0,6.77,Sedentary,Moderate
25,8394,77,1094,5.46,4.61,8.82,6,5.3,1.59,23.46,63.5,85.4,1500.0,5.79,Athlete,Unfit
20,4441,50,1048,4.11,1.21,7.95,2,7.65,2.72,25.46,71.5,116.9,1500.0,3.56,Active,Unfit
36,8184,83,1078,7.27,6.47,7.26,0,9.61,2.56,21.39,60.6,110.8,1500.0,9.33,Sedentary,Moderate
28,4613,43,1200,7.44,7.23,5.56,7,1.41,2.52,27.33,76.2,110.9,1500.0,7.93,Athlete,Unfit
25,9126,92,1137,5.62,5.29,8.95,2,6.0,2.67,17.07,67.2,111.3,1500.0,6.23,Active,Unfit
43,8756,80,1041,6.84,7.36,4.77,3,5.35,2.49,16.29,67.0,133.1,1500.0,6.29,Active,Moderate
62,11009,87,1024,7.57,8.74,4.21,3,7.12,2.22,16.0,57.7,116.6,1500.0,4.85,Active,Moderate
40,4472,57,1046,5.16,4.83,5.63,4,4.58,2.47,28.62,71.6,123.5,1500.0,9.4,Active,Fit
27,8562,79,1062,5.39,6.46,5.86,1,5.33,4.33,24.51,64.3,102.7,1500.0,10.0,Sedentary,Moderate
35,9274,82,1163,6.73,6.68,7.84,2,6.07,4.46,20.23,59.2,102.3,1500.0,8.59,Active,Moderate
29,7071,69,1066,5.43,6.87,6.69,7,10.0,2.57,26.15,63.5,114.0,1500.0,9.47,Athlete,Moderate
56,9282,85,1046,5.36,7.44,9.23,2,4.32,1.38,16.5,63.7,83.9,1500.0,8.21,Active,Unfit
43,6668,36,1091,7.47,7.34,5.74,3,6.11,1.16,20.38,69.8,108.4,1500.0,7.99,Active,Moderate
28,7050,55,1144,5.32,3.37,7.83,1,3.28,2.08,26.07,66.0,112.4,1500.0,6.06,Sedentary,Unfit
27,8569,81,982,5.97,6.6,7.27,3,5.09,1.5,26.46,62.1,107.6,1500.0,9.28,Active,Moderate
20,3060,29,1072,6.39,5.27,7.44,3,5.35,0.54,26.94,76.7,101.6,1500.0,7.7,Active,Unfit
24,5633,79,1085,8.48,9.04,5.29,2,6.16,3.17,26.6,75.4,109.5,1500.0,6.51,Active,Moderate
21,6238,57,954,6.59,5.53,7.14,5,5.44,0.62,27.88,67.3,105.2,1500.0,9.58,Athlete,Moderate
57,6074,60,1154,6.81,10.0,5.8,3,4.68,1.64,24.68,67.6,118.4,1500.0,6.67,Active,Moderate
25,8108,84,1041,7.58,7.75,3.73,4,4.0,2.97,22.84,66.6,94.0,1500.0,7.66,Active,Moderate
55,6010,61,1185,4.65,4.03,8.18,4,4.98,2.27,27.26,66.9,102.8,1500.0,5.68,Active,Unfit
30,8248,65,1058,3.08,5.68,7.5,1,8.02,2.34,25.84,58.8,100.0,1500.0,8.18,Sedentary,Unfit
29,8417,74,966,6.3,5.25,5.52,2,6.03,2.99,16.99,63.9,96.1,1500.0,8.84,Active,Moderate
52,1000,13,1030,9.07,9.37,4.84,1,3.52,3.08,40.0,75.2,108.2,1500.0,5.31,Sedentary,Unfit
55,6633,48,1155,6.02,7.32,2.35,4,4.26,2.14,23.2,63.6,107.8,1500.0,3.66,Active,Moderate
60,8783,69,1170,7.83,7.94,7.17,2,4.13,2.97,16.07,58.5,107.3,1500.0,7.48,Active,Unfit
53,6559,96,1105,5.37,7.43,5.11,6,5.44,3.27,26.82,62.7,122.2,1500.0,9.2,Athlete,Moderate
64,9973,133,1048,6.43,6.8,7.28,3,4.41,1.96,22.03,57.0,86.7,1500.0,10.0,Active,Moderate
19,13572,131,995,7.96,7.4,3.38,2,6.17,3.57,16.0,52.9,99.2,1500.0,4.61,Active,Moderate
32,5440,55,1091,6.02,6.64,5.45,2,1.99,3.24,31.1,71.3,118.7,1500.0,9.29,Active,Unfit
51,3307,33,1130,9.14,10.0,4.65,3,4.48,2.08,32.44,74.6,101.1,1500.0,6.17,Active,Unfit
56,8091,60,1097,7.66,7.8,4.52,2,5.5,3.44,18.08,66.8,97.1,1500.0,8.61,Active,Moderate
43,6635,83,1070,5.31,5.75,4.1,2,4.6,2.22,27.07,64.8,111.5,1500.0,8.52,Active,Moderate
22,8378,99,1027,4.9,5.93,4.51,1,2.51,2.37,20.85,62.0,107.8,1500.0,8.88,Sedentary,Unfit
42,7621,99,929,5.15,3.47,8.41,0,8.01,2.07,22.98,63.5,99.0,1500.0,5.24,Sedentary,Unfit
51,10073,103,1030,9.08,7.98,4.37,4,6.98,2.59,20.1,56.2,90.7,1500.0,5.44,Active,Unfit
64,10108,51,1148,5.66,3.52,8.38,1,8.58,2.66,16.0,52.5,80.0,1500.0,5.84,Sedentary,Unfit
21,8852,84,1046,3.38,4.34,8.07,3,8.88,2.7,19.48,63.9,104.9,1500.0,6.1,Active,Unfit
51,6581,90,1010,7.57,9.32,4.46,3,6.8,2.0,22.14,77.0,125.3,1500.0,4.87,Active,Moderate
44,4002,24,1120,6.07,5.5,6.76,3,7.12,3.11,32.19,68.9,86.2,1500.0,10.0,Active,Unfit
59,4353,82,1100,6.43,4.1,7.01,1,6.6,3.03,30.68,68.3,115.4,1500.0,7.3,Sedentary,Unfit
46,5589,40,1111,7.8,8.62,5.13,4,7.36,2.54,28.6,70.6,109.9,1500.0,4.81,Active,Moderate
22,4355,25,1200,7.27,4.69,8.88,3,7.44,0.5,34.19,64.4,115.1,1500.0,5.92,Active,Unfit
35,7525,100,912,5.5,6.07,7.08,0,8.66,1.99,21.76,66.2,88.3,1500.0,8.59,Sedentary,Moderate
21,6308,57,1121,5.52,6.77,3.0,3,5.13,1.45,28.08,66.3,97.0,1500.0,6.63,Active,Moderate
18,3361,28,1069,7.08,5.12,6.66,3,3.28,3.48,34.09,71.8,100.7,1500.0,9.95,Active,Unfit
37,3834,40,1148,7.01,7.63,6.04,2,7.76,2.05,24.29,71.6,124.4,1500.0,8.41,Active,Unfit
23,4559,33,1060,4.99,4.51,7.47,1,7.72,2.96,32.58,70.3,108.0,1500.0,6.61,Sedentary,Unfit
37,11534,126,952,6.55,5.91,7.15,2,6.79,1.86,22.57,57.8,93.6,1500.0,7.79,Active,Moderate
37,1676,11,1122,7.97,7.37,7.46,6,3.15,4.39,34.13,73.7,115.6,1500.0,10.0,Athlete,Unfit
63,10315,114,1068,4.99,5.8,7.55,3,5.36,2.94,16.77,61.1,81.5,1500.0,9.65,Active,Unfit
44,8898,72,1093,6.45,3.03,8.23,2,4.32,0.74,22.53,57.3,97.9,1500.0,3.35,Active,Unfit
43,2774,29,1095,6.62,5.66,5.42,3,4.07,2.19,35.24,73.3,129.6,1500.0,10.0,Active,Unfit
49,6080,62,1071,6.78,6.1,6.61,3,3.33,1.6,26.33,64.7,80.0,1500.0,8.29,Active,Unfit
27,2763,45,1073,6.96,6.18,4.85,4,4.64,2.96,32.48,76.9,134.2,1500.0,8.66,Active,Unfit
35,6971,68,1106,6.33,5.5,7.63,5,2.5,3.75,21.16,70.2,106.4,1500.0,8.14,Athlete,Unfit
58,3659,37,1116,5.15,4.11,5.08,2,6.03,2.04,30.79,74.8,116.8,1500.0,10.0,Active,Unfit
29,6282,56,1143,7.24,5.88,1.75,1,4.81,2.64,25.68,70.6,117.2,1500.0,7.84,Sedentary,Unfit
27,4585,46,1045,7.62,8.75,5.34,3,5.17,2.77,31.72,74.0,119.3,1500.0,6.65,Active,Moderate
41,7380,73,960,6.28,7.52,5.74,1,7.04,3.27,22.92,69.6,102.0,1500.0,9.07,Sedentary,Moderate
41,3845,41,1200,5.95,7.02,5.71,2,8.23,1.65,33.43,73.5,110.8,1500.0,7.18,Active,Unfit
55,5545,53,1027,7.63,7.57,7.45,2,5.26,2.27,27.48,70.3,101.5,1500.0,10.0,Active,Unfit
63,6849,60,1128,4.63,5.95,4.73,3,4.03,2.37,24.67,69.3,123.9,1500.0,10.0,Active,Unfit
42,5061,53,1145,8.13,5.53,7.11,2,7.86,0.5,30.93,68.8,112.4,1500.0,8.28,Active,Unfit
25,3703,16,1073,6.48,5.65,7.62,4,6.47,1.84,32.3,76.9,122.1,1500.0,9.09,Active,Unfit
31,4565,26,1177,6.65,4.76,10.0,3,6.02,2.87,27.27,69.3,116.8,1500.0,3.34,Active,Unfit
60,7791,89,1017,6.1,6.14,6.9,4,8.38,2.26,22.71,65.9,90.9,1500.0,8.44,Active,Moderate
48,4205,42,1132,6.25,6.48,5.81,5,4.58,3.98,28.75,67.9,112.3,1500.0,10.0,Athlete,Unfit
41,6471,52,981,5.93,5.53,5.23,5,5.62,2.89,27.73,66.8,117.2,1500.0,10.0,Athlete,Moderate
33,6961,52,1045,4.37,1.76,7.76,1,2.11,2.99,25.68,72.3,111.3,1500.0,3.88,Sedentary,Unfit
37,2193,24,981,7.27,3.7,7.33,2,4.93,3.37,32.56,80.1,122.2,1500.0,6.6,Active,Unfit
55,9192,99,963,8.7,10.0,4.94,0,1.0,2.03,17.42,60.9,86.0,1500.0,6.04,Sedentary,Moderate
64,7398,66,1030,6.57,8.52,5.26,2,8.13,1.68,21.78,62.8,87.6,1500.0,7.03,Active,Moderate
32,7383,71,1059,8.27,4.83,7.71,1,1.25,2.05,23.89,63.1,105.2,1500.0,7.46,Sedentary,Unfit
31,10067,80,1006,5.96,6.82,5.62,4,8.18,1.75,22.34,57.8,104.4,1500.0,7.3,Active,Moderate
29,6390,44,1092,4.97,5.94,5.18,6,7.72,1.43,24.61,61.8,101.8,1500.0,8.88,Athlete,Unfit
51,7740,98,1131,6.9,6.11,5.58,3,7.98,3.31,22.5,64.4,113.2,1500.0,10.0,Active,Moderate
25,5939,47,1159,6.47,7.8,3.81,4,5.4,1.98,26.71,72.8,111.2,1500.0,5.47,Active,Moderate
36,12399,133,1006,6.7,4.97,5.89,5,3.15,1.01,16.0,53.2,85.4,1500.0,10.0,Athlete,Moderate
63,6127,69,1087,5.79,5.03,6.88,7,5.24,3.17,26.24,64.7,91.1,1500.0,8.49,Athlete,Moderate
22,6359,51,1117,6.57,7.77,5.94,3,4.6,1.51,25.05,66.1,109.5,1500.0,8.09,Active,Moderate
44,11500,86,1002,6.64,7.51,3.52,5,5.78,2.41,16.0,54.2,84.0,1500.0,6.06,Athlete,Moderate
58,1531,10,1166,4.99,3.73,10.0,1,7.64,3.77,32.82,73.1,127.1,1500.0,2.42,Sedentary,Unfit
30,7853,80,1147,6.05,5.02,9.27,1,7.23,2.2,19.49,67.3,113.6,1500.0,5.74,Sedentary,Unfit
49,5506,59,976,6.2,6.75,5.54,2,4.71,2.37,31.92,65.5,114.5,1500.0,6.06,Active,Moderate
48,10983,118,1043,5.11,5.71,7.54,6,6.57,2.45,18.82,53.1,91.1,1500.0,7.82,Athlete,Moderate
58,6402,57,1149,5.48,5.09,6.35,3,6.06,1.75,23.79,62.6,96.7,1500.0,7.35,Active,Unfit
63,8163,74,988,4.23,5.84,6.93,2,8.21,4.13,21.85,59.1,90.0,1500.0,7.82,Active,Moderate
54,6171,62,1009,8.46,7.91,4.03,2,3.68,2.0,29.99,67.6,93.2,1500.0,6.13,Active,Moderate
19,6964,72,1109,8.75,7.97,2.31,5,4.29,3.3,24.99,68.6,99.5,1500.0,3.25,Athlete,Moderate
24,5522,58,1077,4.83,7.11,6.69,4,8.84,2.92,26.35,70.0,122.4,1500.0,8.61,Active,Unfit
28,12111,120,988,4.34,5.36,7.81,3,3.54,3.13,17.65,52.6,91.1,1500.0,7.96,Active,Unfit
28,6389,78,976,4.16,5.16,5.6,6,1.01,1.66,25.18,70.6,94.7,1500.0,8.72,Athlete,Unfit
40,11712,110,982,7.7,7.53,5.99,1,7.25,1.85,16.48,60.9,88.8,1500.0,9.51,Sedentary,Moderate
48,8261,77,1021,8.18,8.63,3.74,1,7.65,2.04,20.5,61.1,91.9,1500.0,6.21,Sedentary,Moderate
61,3296,34,1137,8.91,9.37,4.35,1,6.8,0.69,27.65,73.6,116.2,1500.0,5.19,Sedentary,Unfit
62,7706,52,989,6.85,6.44,5.86,3,7.29,3.25,22.74,57.9,110.0,1500.0,9.19,Active,Moderate
25,2459,27,1106,8.13,9.76,3.25,5,6.54,2.65,34.67,72.3,117.2,1500.0,3.9,Athlete,Moderate
49,5607,46,1105,3.0,4.27,5.04,2,5.99,2.96,27.15,68.4,112.4,1500.0,8.9,Active,Unfit
38,8861,81,983,6.31,6.97,4.91,3,9.11,2.22,22.2,65.6,100.7,1500.0,6.19,Active,Moderate
48,7205,67,1153,6.48,6.4,9.61,0,7.38,2.53,29.46,63.9,94.2,1500.0,5.59,Sedentary,Unfit
18,3351,17,1056,6.54,6.1,4.75,5,6.94,2.21,26.41,77.5,113.6,1500.0,8.09,Athlete,Unfit
30,10248,74,1056,5.37,5.88,7.5,4,4.26,2.66,17.53,57.5,96.3,1500.0,8.03,Active,Moderate
28,6977,59,1066,7.71,7.61,7.58,2,1.0,3.31,24.06,63.5,109.7,1500.0,9.76,Active,Unfit
46,6102,66,1009,7.03,6.77,4.85,1,6.39,3.25,26.04,66.3,102.5,1500.0,7.25,Sedentary,Moderate
21,5030,62,1132,6.95,5.62,9.05,3,5.99,1.84,24.27,71.8,112.9,1500.0,5.61,Active,Unfit
53,6064,42,1056,5.94,5.16,8.82,1,5.03,3.37,30.71,70.3,108.3,1500.0,5.66,Sedentary,Fit
32,3689,49,996,6.32,8.02,5.01,5,7.46,2.14,29.47,68.0,97.3,1500.0,7.27,Athlete,Moderate
20,4700,54,1085,5.77,4.26,7.59,2,4.37,3.18,29.72,69.4,127.0,1500.0,6.75,Active,Unfit
46,9493,93,987,7.79,8.64,3.2,2,5.12,1.71,17.24,60.9,92.1,1500.0,4.66,Active,Moderate
38,4167,22,1200,5.22,3.58,7.63,1,3.97,2.39,32.01,69.4,108.2,1500.0,5.37,Sedentary,Unfit
19,8758,99,997,8.05,7.83,6.91,4,4.42,2.52,19.67,62.3,107.2,1500.0,10.0,Active,Moderate
23,11477,130,1088,3.94,3.07,7.22,4,4.71,2.43,16.42,61.4,94.9,1500.0,5.86,Active,Unfit
48,7449,93,1086,6.85,5.22,4.27,5,4.65,2.64,19.05,63.5,86.6,1500.0,7.72,Athlete,Unfit
41,6543,87,1045,3.91,2.16,6.32,2,8.34,2.18,25.08,64.0,115.0,1500.0,4.67,Active,Unfit
57,7349,65,1156,6.69,9.35,5.84,4,7.1,3.02,26.37,67.4,112.1,1500.0,7.51,Active,Moderate
34,12774,132,1055,5.7,8.1,8.3,4,6.18,2.61,16.0,57.0,96.2,1500.0,7.46,Active,Moderate
22,4987,73,1059,7.54,6.38,7.92,7,8.19,3.17,33.56,67.4,100.2,1500.0,6.95,Athlete,Moderate
19,5505,66,992,6.04,4.15,7.36,3,5.99,3.23,26.06,70.1,103.3,1500.0,8.23,Active,Unfit
29,11349,84,1046,7.8,8.85,4.56,5,4.63,1.93,16.0,54.8,93.4,1500.0,5.96,Athlete,Moderate
22,6762,72,1134,6.36,3.75,6.47,6,8.28,1.8,20.37,63.0,105.7,1500.0,7.27,Athlete,Moderate
59,6600,59,1002,5.71,6.19,4.95,6,2.49,1.53,23.82,62.0,89.1,1500.0,6.68,Athlete,Moderate
58,6228,81,1028,6.75,6.42,6.16,5,6.55,3.84,25.49,68.7,99.8,1500.0,10.0,Athlete,Moderate
37,6427,59,1173,5.67,6.1,4.92,7,9.53,3.28,26.6,63.5,90.6,1500.0,9.15,Athlete,Moderate
25,7387,67,1057,5.07,4.67,7.77,6,4.12,0.5,24.63,67.6,99.6,1500.0,5.53,Athlete,Unfit
18,9353,90,1065,5.18,6.31,8.55,3,6.18,2.58,18.03,58.6,88.5,1500.0,8.32,Active,Moderate
23,12687,118,974,7.99,8.89,3.43,2,10.0,1.68,16.0,55.0,87.9,1500.0,3.21,Active,Unfit
28,6839,69,1089,6.02,4.62,8.08,5,8.25,1.88,27.04,71.7,128.5,1500.0,4.63,Athlete,Moderate
20,6110,66,1157,6.97,7.63,6.2,2,2.24,1.46,26.71,66.3,111.8,1500.0,9.87,Active,Unfit
48,7895,90,1028,7.74,8.43,5.06,4,10.0,2.61,16.97,68.3,106.2,1500.0,6.73,Active,Moderate
45,8376,60,1096,6.0,7.31,4.4,1,8.44,2.17,24.23,64.5,105.2,1500.0,7.65,Sedentary,Moderate
64,6504,73,1087,6.44,8.31,5.12,1,4.89,3.17,23.99,66.6,126.9,1500.0,7.02,Sedentary,Unfit
60,5693,59,1125,6.28,6.48,6.74,3,8.92,2.77,27.64,62.8,112.8,1500.0,9.48,Active,Moderate
22,4444,52,1045,5.89,6.49,7.83,2,7.23,1.5,27.8,69.2,116.8,1500.0,9.25,Active,Unfit
43,5541,87,1052,6.42,4.56,5.49,1,8.02,2.71,23.76,70.0,105.5,1500.0,9.46,Sedentary,Moderate
33,11857,110,1039,9.81,10.0,4.51,2,4.49,1.32,16.99,57.5,90.7,1500.0,3.18,Active,Moderate
48,4659,23,1157,5.92,5.69,6.03,1,1.47,3.45,23.87,70.1,124.5,1500.0,9.94,Sedentary,Unfit
45,7110,61,1092,6.46,3.75,6.38,0,4.94,3.55,24.7,68.6,102.7,1500.0,8.98,Sedentary,Unfit
24,1842,10,1072,6.83,10.0,3.11,2,7.08,2.82,35.15,74.5,123.9,1500.0,3.92,Active,Unfit
55,7154,61,1176,5.57,5.3,8.74,4,4.41,2.0,21.97,62.7,103.0,1500.0,6.14,Active,Unfit
26,11340,122,908,7.11,8.27,6.41,2,5.73,2.92,21.35,56.9,121.8,1500.0,9.15,Active,Fit
56,8355,71,1118,6.21,4.95,6.62,0,5.61,1.69,16.44,65.1,102.7,1500.0,8.05,Sedentary,Unfit
52,9041,88,1074,7.1,6.23,3.43,1,4.99,2.57,16.0,59.1,80.0,1500.0,6.23,Sedentary,Moderate
60,8166,89,1113,6.58,7.4,3.48,2,8.22,3.54,17.03,61.2,108.0,1500.0,7.3,Active,Moderate
44,7160,80,1069,6.77,5.61,7.15,2,3.98,2.53,22.35,66.9,101.0,1500.0,9.47,Active,Unfit
29,8960,70,1139,9.81,10.0,3.68,5,5.55,2.52,20.7,64.2,119.8,1500.0,4.16,Athlete,Moderate
42,6792,83,1083,5.25,6.49,6.55,6,2.56,2.57,26.38,68.5,93.6,1500.0,9.33,Athlete,Moderate
60,7281,52,1005,5.58,4.68,6.3,1,4.15,3.16,26.29,66.3,95.4,1500.0,5.96,Sedentary,Unfit
46,8835,103,999,5.55,7.0,6.23,1,6.48,1.67,22.73,64.3,102.0,1500.0,9.42,Sedentary,Moderate
48,4715,30,1098,4.38,3.66,7.85,5,4.73,2.17,24.13,73.0,111.6,1500.0,5.41,Athlete,Unfit
51,4334,69,1091,8.01,10.0,4.44,2,7.32,3.39,34.02,71.4,115.8,1500.0,4.23,Active,Moderate
50,6195,35,1059,7.14,7.04,7.79,7,2.44,2.79,25.86,67.6,113.6,1500.0,7.76,Athlete,Unfit
44,9094,61,1053,6.28,8.07,5.59,2,2.03,1.3,22.56,63.0,107.5,1500.0,5.98,Active,Moderate
19,6177,73,1085,5.9,2.82,7.62,1,4.58,2.04,26.65,64.2,89.5,1500.0,5.09,Sedentary,Unfit
31,10298,94,1139,7.83,7.7,6.98,2,7.95,2.07,19.39,57.7,100.4,1500.0,8.59,Active,Moderate
30,9864,113,1023,4.68,3.71,7.08,2,5.19,3.44,19.69,57.1,103.8,1500.0,8.64,Active,Unfit
41,3291,16,1107,4.38,1.25,10.0,2,3.53,0.97,27.3,73.6,112.0,1500.0,2.17,Active,Unfit
22,7863,103,914,5.14,5.64,9.93,4,6.35,3.15,21.83,62.4,106.2,1500.0,6.7,Active,Moderate
51,4458,48,1048,7.6,7.21,8.38,4,5.91,3.24,28.39,71.0,116.2,1500.0,9.32,Active,Unfit
40,9374,121,998,9.87,10.0,4.16,2,4.06,2.75,17.33,61.7,80.3,1500.0,3.68,Active,Moderate
36,5555,70,1129,9.02,6.46,7.74,1,6.16,1.63,26.19,66.1,116.7,1500.0,7.83,Sedentary,Unfit
47,8346,74,1051,7.71,6.8,6.88,1,8.1,1.98,22.45,62.6,128.0,1500.0,8.82,Sedentary,Moderate
60,11153,95,1108,4.99,5.76,5.84,2,10.0,3.1,16.0,56.8,87.2,1500.0,10.0,Active,Moderate
33,7017,43,1044,7.64,5.39,6.44,4,5.55,3.34,26.04,61.9,104.6,1500.0,8.69,Active,Moderate
57,3949,38,1102,9.61,8.44,7.77,5,7.46,1.89,29.62,71.0,107.1,1500.0,10.0,Athlete,Moderate
51,7307,73,1115,5.51,3.12,6.03,4,4.55,1.76,21.56,66.3,118.2,1500.0,6.01,Active,Unfit
28,7204,63,1173,6.29,4.9,7.09,3,6.88,2.61,25.12,66.8,114.4,1500.0,7.89,Active,Moderate
31,5641,50,1049,5.71,8.27,4.9,1,5.99,1.37,25.02,73.2,95.3,1500.0,5.04,Sedentary,Moderate
64,5919,55,1053,5.66,5.52,7.32,3,6.03,2.07,26.16,70.6,101.9,1500.0,7.14,Active,Unfit
32,7719,54,1054,5.08,3.98,7.04,3,7.04,3.77,23.39,58.3,94.3,1500.0,7.36,Active,Moderate
52,6583,76,1132,5.46,4.32,8.68,3,3.04,4.07,24.69,66.0,113.1,1500.0,4.77,Active,Unfit
24,4684,77,1140,6.02,6.78,6.63,1,10.0,1.48,29.22,71.2,106.9,1500.0,8.65,Sedentary,Moderate
46,1485,20,1048,5.02,5.95,5.22,2,9.59,0.61,34.11,77.6,105.6,1500.0,9.58,Active,Unfit
61,7955,94,1047,7.52,8.96,6.47,4,3.81,1.81,22.94,61.3,96.7,1500.0,8.44,Active,Moderate
39,10829,75,989,5.47,7.74,5.71,3,4.89,1.93,17.18,54.2,91.1,1500.0,7.54,Active,Moderate
40,5159,57,1066,8.03,6.97,4.76,0,7.83,2.0,28.43,75.0,126.9,1500.0,7.19,Sedentary,Moderate
41,8947,88,1055,10.0,10.0,4.8,2,6.73,2.39,18.9,57.9,84.8,1500.0,4.1,Active,Moderate
52,6177,84,942,5.83,5.7,4.88,3,4.54,2.67,22.19,64.8,100.4,1500.0,8.6,Active,Moderate
27,5861,53,1163,6.25,4.79,6.9,1,4.96,1.69,33.3,65.2,113.2,1500.0,7.83,Sedentary,Unfit
25,14689,172,987,6.83,5.38,4.87,6,6.11,3.4,16.0,50.0,99.9,1500.0,7.79,Athlete,Fit
29,7215,75,1116,6.47,4.14,10.0,1,3.05,0.84,22.09,69.0,112.3,1500.0,4.07,Sedentary,Unfit
46,8478,88,979,3.96,6.1,6.31,3,4.7,2.55,17.82,57.6,90.9,1500.0,9.68,Active,Unfit
46,9175,75,1060,5.19,4.74,6.55,1,5.29,2.18,18.75,62.8,109.0,1500.0,9.34,Sedentary,Moderate
40,9237,104,1037,5.66,6.84,4.3,3,4.54,2.85,21.68,57.9,83.6,1500.0,6.35,Active,Moderate
43,5281,37,1094,5.54,5.12,5.77,4,7.13,0.7,27.1,70.9,106.2,1500.0,9.14,Active,Unfit
54,6632,81,1039,5.57,4.08,8.38,4,4.62,3.13,24.73,69.6,107.6,1500.0,8.15,Active,Unfit
49,5944,36,1055,5.71,8.49,5.68,6,4.19,2.5,27.1,70.6,90.0,1500.0,7.31,Athlete,Moderate
55,7354,101,987,7.51,7.53,7.07,2,6.96,2.05,16.0,65.1,115.1,1500.0,7.33,Active,Moderate
23,10735,132,1024,5.09,3.29,9.83,1,9.58,1.83,19.52,62.8,124.4,1500.0,3.28,Sedentary,Moderate
25,3466,65,994,8.06,5.94,7.16,6,8.21,2.69,32.7,68.6,110.7,1500.0,10.0,Athlete,Moderate
34,5890,51,1158,7.5,8.31,6.05,0,6.63,3.22,27.9,62.8,106.8,1500.0,6.38,Sedentary,Unfit
29,4185,57,1196,7.48,7.65,3.78,7,5.09,2.32,32.59,70.4,100.6,1500.0,6.67,Athlete,Moderate
39,11085,99,1136,8.34,10.0,4.17,2,5.4,2.05,16.25,56.6,104.4,1500.0,4.01,Active,Moderate
31,7928,103,1038,7.74,7.1,4.75,1,5.33,2.49,19.33,58.0,113.7,1500.0,8.32,Sedentary,Moderate
51,3528,14,1200,6.94,9.5,6.64,1,9.36,2.42,27.52,71.1,120.5,1500.0,6.56,Sedentary,Unfit
36,11852,109,960,5.5,8.51,4.95,3,10.0,0.87,16.0,53.7,85.5,1500.0,7.89,Active,Fit
23,3242,21,1200,5.07,4.38,10.0,7,1.99,1.92,30.52,74.2,93.3,1500.0,4.13,Athlete,Unfit
35,6047,47,1057,6.6,4.77,7.41,5,5.02,2.63,25.16,66.1,104.5,1500.0,6.88,Athlete,Unfit
53,6446,39,1090,7.69,7.91,3.35,3,5.22,1.61,23.7,70.2,113.3,1500.0,5.85,Active,Moderate
54,8783,82,1051,6.41,6.87,6.54,5,4.47,1.97,22.9,65.3,97.8,1500.0,8.81,Athlete,Moderate
55,6177,46,1132,7.28,8.45,6.5,2,8.19,2.93,27.01,68.9,124.2,1500.0,6.98,Active,Moderate
32,8466,94,1166,6.37,4.66,7.36,4,7.01,2.34,18.78,62.7,97.0,1500.0,5.81,Active,Moderate
55,7933,69,999,6.44,5.89,4.71,2,3.85,2.77,25.5,63.5,104.7,1500.0,8.12,Active,Moderate
57,6047,64,1110,4.96,4.5,6.87,4,7.0,2.09,26.11,70.7,104.4,1500.0,7.19,Active,Unfit
26,11009,99,1097,5.86,5.2,6.8,2,6.21,1.7,18.27,58.5,95.5,1500.0,9.13,Active,Moderate
23,12495,124,1050,5.79,5.36,6.85,2,6.82,2.38,16.0,50.0,103.0,1500.0,9.31,Active,Moderate
19,6455,52,1137,6.29,4.78,7.06,4,7.64,3.22,27.21,67.2,105.2,1500.0,6.98,Active,Unfit
33,9530,71,1056,6.57,6.51,6.98,0,6.07,2.21,18.04,55.9,105.2,1500.0,10.0,Sedentary,Moderate
